key_id,key_bits,overall_passed,frequency_passed,run_count_passed,run_L1_passed,template_4_1_passed,template_4_2_passed,template_4_3_passed,template_4_4_passed,linear_complexity_passed,blind_spot_complexity_passed,frequency,run_count,run_L1,template_4_1,template_4_2,template_4_3,template_4_4,linear_complexity,blind_spot_complexity
1,00111000100001001110010000010111010111111111011111000000100011101100101000110100000110011010100011111010100010100011010001111000,True,True,True,True,True,True,True,True,True,True,61,59,29,8,6,7,11,64,63
2,00000111010101100100111110110110110011000011001101010000101100011101111000001000011000001110010111011101000100001111110110111011,True,True,True,True,True,True,True,True,True,True,65,60,26,10,5,5,9,64,64
3,10010001010101101100101010111101111010000110101011011010010100110011100001000001011011110001111110001011111101010110001000100000,True,True,True,True,True,True,True,True,True,True,64,70,42,6,13,9,8,66,62
4,01111000000001111111100110000110110111110010001100110110110100011101101101111100000110111111011001110111101001100111000111101011,True,True,True,True,True,True,True,True,True,True,75,54,19,8,1,1,6,64,64
5,00101010111011011010101100110011011010100100011110011101110101111100001010101111001011100001110101010110101111111011000001011000,True,True,True,True,True,True,True,True,True,True,71,73,44,4,16,5,4,64,64
6,00011011010000100001101111100100111011000011010111111111010011101101000001111110110111110011000101011110100110010010010110011010,True,True,True,True,True,True,True,True,True,True,70,63,30,5,4,6,6,64,64
7,00010001111010111000111001111101000111111100001000101011101001101001011111010110101010101111110000110000100101111110110000101010,True,True,True,True,True,True,True,True,True,True,69,65,39,4,12,7,9,64,64
8,10101001111011100110100011000011010111010000011010111110111100111111001000111101101011010000110111000110011010011010011111010110,True,True,True,True,True,True,True,True,True,True,72,66,33,4,5,1,6,63,64
9,01011000111000001100000100101111011110010001010010100100011101110100100000001110001110111010101000011000011101000110000010001110,True,True,True,True,True,True,True,True,True,True,56,61,30,12,6,8,12,63,64
10,01101011110000001001101011110101011110000100010110100110111111100010000010000110101100110010100110110111001110010101100001100101,True,True,True,True,True,True,True,True,True,True,64,68,36,8,10,8,7,64,65
11,00101010010011001110001111100110110110001111100011011111001011011100100001101011011011010110010001100001010011010000110010000011,True,True,True,True,True,True,True,True,True,True,64,66,28,5,6,7,8,61,66
12,10101111010010101101100111110001011010011000001101110100100101111110111101111100101111001010011000010000100001011101011010111000,True,True,True,True,True,True,True,True,True,True,69,68,38,5,10,9,5,64,63
13,11001111110101110011111110011110000010101111011010010111110000101100010100110101001010111100010111101100011100000010001101101110,True,True,True,True,True,True,True,True,True,True,71,62,32,6,10,7,7,64,64
14,10011011100100011100000001011110111100110001111000110100110111100111111011010101101011010111000001110001100001000110010111000000,True,True,True,True,True,True,True,True,True,True,65,58,24,10,6,4,8,64,61
